%  columns="iteration, evaluation, void, void, void, xmean" (startseed=211098, 2015/12/9 2:29:43.98)
0 1 0 0 0 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 
1 11 0 0 0 -4.724332e-01 -2.820451e+00 -3.153768e+00 -2.452068e+00 -3.262400e+00 5.714693e+00 1.818316e+00 2.417748e+00 2.353121e+00 3.510038e+00 
